"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
54352811,"       (2020 KD55)","2020 KD55",,,N,N,0,11.13,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.12576959927624,36.52951438452948,31.93521199863157,15.00098718918678,113.5440904753997,138.6682361772415,26.36537147628756,41.1238167704274,.004464144312929663,2453126.469722276993,2004-04-30.9697223,80642.55426450237,220.787280669411,30.9358,12039.285286,26.688,5.220,.16052,3.9782,2.4573,.88202,.44655,41.501,24.974,4.4785,.00072924,6398.7,13173.,TNO,"Otto Matic",76,2020-05-30,2020-08-14,18,,,8,.025347,,,,,,,,,
54352812,"       (2020 KE55)","2020 KE55",,,N,N,0,10.39,,,,,,,,,,,,,,,,,,,"JPL 1",2459036.5,59036,2020-07-06.0000000,J2000,.09650208015139917,47.13947656936959,42.59041902317728,2.969474438051672,152.5128935833864,157.0714715982394,340.3094633190338,51.6885341155619,.003045277965396533,2465502.424261991717,2038-03-19.9242620,118215.809555212,323.657247242196,41.5758,16180.054086,37.498,6.094,.48705,11.741,17.381,.21039,4.2965,607.68,488.28,12.874,.0011377,160790.,44164.,TNO,"Otto Matic",77,2020-05-29,2020-08-14,12,,,9,.02091,,,,,,,,,
54352813,"       (2020 KF55)","2020 KF55",,,N,N,0,10.13,,,,,,,,,,,,,,,,,,,"JPL 1",2459028.5,59028,2020-06-28.0000000,J2000,.2099696074079082,46.22457156181211,36.51881641837966,12.80877584188319,117.0471177980604,101.5841011078555,46.9527018792999,55.93032670524455,.003136134875559568,2444056.981317812484,1979-07-02.4813178,114790.9813463512,314.280578634774,35.5359,13829.506203,31.2078,5.796,.33957,11.725,6.6062,1.069,.89192,11.213,32.304,14.186,.0011932,4768.4,43674.,TNO,"Otto Matic",75,2020-05-30,2020-08-13,15,,,8,.015494,,,,,,,,,
54352814,"       (2020 KG55)","2020 KG55",,,N,N,0,10.51,,,,,,,,,,,,,,,,,,,"JPL 1",2459011.5,59011,2020-06-11.0000000,J2000,.1014444849398321,36.51584287263386,32.81151200027568,17.63234689259107,114.5802100274815,28.7344236127973,136.1333213517863,40.22017374499205,.004466651607413495,2428533.787987305765,1936-12-31.2879873,80597.28665707717,220.66334471479,31.8361,12389.655037,27.5,5.166,8.3484,131.97,186.96,24.298,10.766,8197.2,10223.,145.36,.024214,2123800.,436930.,TNO,"Otto Matic",23,2020-05-30,2020-06-22,12,,,9,.16606,,,,,,,,,
54353249,"       (2020 KH55)","2020 KH55",,,N,N,0,9.26,,,,,,,,,,,,,,,,,,,"JPL 1",2459011.5,59011,2020-06-11.0000000,J2000,.1000845375509469,41.10648235841646,36.99235908122819,3.770730613519765,140.3248676614666,2.883263673670759,135.3108092897953,45.22060563560473,.003739715830414223,2422829.390068185239,1921-05-19.8900682,96263.99874348883,263.556464732345,36.006,14012.45502,31.6174,5.708,6.5246,120.08,161.23,2.5561,26.411,6397.6,7980.,132.1,.016387,1975700.,421810.,TNO,"Otto Matic",26,2020-05-29,2020-06-24,12,,,9,.056487,,,,,,,,,
54353251,"       (2020 KJ55)","2020 KJ55",,,N,N,0,9.75,,,,,,,,,,,,,,,,,,,"JPL 1",2459011.5,59011,2020-06-11.0000000,J2000,.4533681930116946,57.92283804775505,31.66246562793531,2.061526413613503,193.3789780977937,5.926353564042796,37.15734154633596,84.1832104675748,.002235781326798505,2442392.101179122074,1974-12-10.6011791,161017.5358765953,440.841987341808,30.6612,11932.419204,26.2022,6.034,13.885,1004.2,255.53,.0068225,10.031,109.53,1412.9,1459.4,.058139,199790.,4187100.,TNO,"Otto Matic",26,2020-05-29,2020-06-24,12,,,9,.012763,,,,,,,,,
54353253,"       (2020 KK55)","2020 KK55",,,N,N,0,11.36,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.5681613010680296,78.39709630025578,33.85490006634684,3.808804756931355,251.0793279039473,48.57216761360588,356.870163865582,122.9392925341647,.001419888061907388,2461236.783716713253,2026-07-15.2837167,253541.1133159319,694.157736662373,32.8403,12780.459551,28.7328,6.441,.051124,10.185,.68265,.10511,1.0938,18.143,4.858,15.971,.00027669,3072.7,49408.,TNO,"Otto Matic",77,2020-05-29,2020-08-14,18,,,8,.023042,,,,,,,,,
54353254,"       (2020 KL55)","2020 KL55",,,N,N,0,9.68,,,,,,,,,,,,,,,,,,,"JPL 1",2459023.5,59023,2020-06-23.0000000,J2000,.8627575154189072,171.7709295342129,23.57426914807919,2.516778092082288,147.6170726425506,231.8906179887844,354.0975036342604,319.9675899203467,.0004378038487489499,2472505.556822036355,2057-05-22.0568220,822286.0557958115,2251.29652510831,22.576,8785.90192,18.6184,5.835,.36807,396.73,8.94,.19899,4.0435,15.575,21.732,739.,.0015167,2932.,2848700.,TNO,"Otto Matic",75,2020-05-29,2020-08-12,15,,,8,.065816,,,,,,,,,
54353255,"       (2020 KM55)","2020 KM55",,,N,N,0,9.52,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.1069249140303921,46.20469569220353,41.26426257751424,2.666114360737979,173.6528147382369,187.0063050623468,296.9707411510381,51.14512880689282,.003138158699435133,2479117.290122407507,2075-06-28.7901224,114716.9517159218,314.077896552832,40.2616,15668.606872,36.3048,6.032,.21722,3.0088,11.831,.037094,1.8982,95.042,65.86,3.3305,.00030653,19232.,11205.,TNO,"Otto Matic",77,2020-05-29,2020-08-14,18,,,8,.039387,,,,,,,,,
54353256,"       (2020 KN55)","2020 KN55",,,N,N,0,8.44,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.09944321278460377,41.36776089714839,37.25401784783065,26.47682979476069,280.9910274774243,90.0294756834503,286.8013611644517,45.48150394646613,.003704341798063554,2478792.728085273568,2074-08-08.2280853,97183.25673624127,266.073255951379,36.362,14150.99954,32.9514,5.149,.16064,1.6881,7.5106,1.4259,.31341,49.993,33.866,1.8559,.00022674,7997.5,5948.5,TNO,"Otto Matic",77,2020-05-29,2020-08-14,18,,,8,.013072,,,,,,,,,
54353257,"       (2020 KO55)","2020 KO55",,,N,N,0,9.65,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.21464236073494,48.00904367080836,37.70426920067922,5.440904968199281,256.4443456213853,114.037501335573,299.0846312165687,58.31381814093749,.002962917038179252,2479591.755624944708,2076-10-15.2556249,121501.8832323514,332.654026645726,36.7085,14285.846945,32.7836,6.015,.20846,2.7248,9.6235,.28234,1.6554,31.612,15.268,3.3096,.00025224,3713.,10344.,TNO,"Otto Matic",77,2020-05-29,2020-08-14,18,,,8,.039156,,,,,,,,,
54353258,"       (2020 KP55)","2020 KP55",,,N,N,0,10.08,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.376333671761734,48.2893633454643,30.11644993062923,3.496630782458402,237.9471390832198,93.67129581765523,339.3989921222193,66.46227676029937,.002937154923344404,2466046.433011855982,2039-09-14.9330119,122567.5898600828,335.571772375312,29.1079,11327.921443,25.1188,5.742,.051717,2.3339,2.1555,.060434,1.0678,18.22,7.7681,3.2122,.00021294,2460.7,8885.8,TNO,"Otto Matic",77,2020-05-29,2020-08-14,18,,,8,.026093,,,,,,,,,
54353259,"       (2020 KQ55)","2020 KQ55",,,N,N,0,9.97,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.07201214745799223,45.80596478429298,42.50737889379088,9.096808291410802,121.0804628013654,221.9380071967759,309.0363399917791,49.10455067479509,.003179223219105062,2475062.723893044842,2064-05-22.2238930,113235.2072155973,310.02110120629,41.5053,16152.617601,37.5355,5.958,.14701,3.8821,9.4381,.65104,1.1598,173.24,146.3,4.1616,.00040416,44160.,14395.,TNO,"Otto Matic",77,2020-05-29,2020-08-14,18,,,8,.02212,,,,,,,,,
54353260,"       (2020 KR55)","2020 KR55",,,N,N,0,10.31,,,,,,,,,,,,,,,,,,,"JPL 1",2459027.5,59027,2020-06-27.0000000,J2000,.09233948023253018,42.81885012261505,38.86497975813816,18.26213713025297,277.668544270961,17.57921983181282,352.5284644984489,46.77272048709193,.003517641475990361,2461151.518480151550,2026-04-21.0184802,102341.2995489102,280.195207526106,37.8532,14731.329844,33.7197,5.547,.04278,2.4086,.60433,.71824,.34551,93.666,78.357,2.631,.0002968,22124.,8635.1,TNO,"Otto Matic",80,2020-05-26,2020-08-14,21,,,8,.049678,,,,,,,,,
54353261,"       (2020 KS55)","2020 KS55",,,N,N,0,9.79,,,,,,,,,,,,,,,,,,,"JPL 1",2459027.5,59027,2020-06-27.0000000,J2000,.3893983274220209,60.76398836792226,37.10259292996219,24.85171680566771,279.3013874687881,311.5652132762693,24.30636660048838,84.42538380588232,.002080820730831513,2447346.355997375922,1988-07-03.8559974,173008.6569524618,473.671887617965,36.1436,14066.004812,32.0466,5.798,.17276,12.177,3.2068,1.0052,.27519,9.1097,7.8026,16.919,.0006255,1011.1,52007.,TNO,"Otto Matic",80,2020-05-26,2020-08-14,21,,,8,.044543,,,,,,,,,
54353262,"       (2020 KT55)","2020 KT55",,,N,N,0,8.94,,,,,,,,,,,,,,,,,,,"JPL 1",2459011.5,59011,2020-06-11.0000000,J2000,.3801948472204157,53.63469047870079,33.24305752643686,5.408451292551812,124.0102845180292,81.23832842214672,41.02370405657502,74.02632343096472,.002509200733749964,2442662.188641691220,1975-09-06.6886417,143471.9810008923,392.804876114695,32.2446,12548.630982,27.8025,6.010,7.8688,416.45,164.,2.6318,8.6795,55.52,728.4,574.79,.029224,99881.,1.671E6,TNO,"Otto Matic",28,2020-05-28,2020-06-25,18,,,9,.013662,,,,,,,,,
54353263,"       (2020 KU55)","2020 KU55",,,N,N,0,9.65,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.01209572743847941,44.90466785992527,44.36151323677617,5.481536934753747,133.1112888977523,133.0940360457551,19.59046310657222,45.44782248307437,.003275418828593747,2453051.444100964609,2004-02-15.9441010,109909.6081567561,300.916107205356,43.3479,16869.702243,39.0543,5.964,.2001,5.0308,4.2332,.36305,1.914,1017.,985.19,5.0917,.00055044,301640.,18470.,TNO,"Otto Matic",76,2020-05-30,2020-08-14,18,,,9,.023912,,,,,,,,,
54353264,"       (2020 KV55)","2020 KV55",,,N,N,0,8.81,,,,,,,,,,,,,,,,,,,"JPL 1",2459032.5,59032,2020-07-02.0000000,J2000,.06646216518447903,41.6346752557079,38.8675445914609,17.4168905028061,280.2627221744756,269.1192600507848,89.8675712332373,44.4018059199549,.003668776888349456,2434537.259769224402,1953-06-08.7597692,98125.34557312921,268.652554615001,37.916,14755.76972,33.7392,5.511,.17817,3.8622,4.2114,.95353,.36789,87.96,107.95,4.1189,.0005105,26022.,13654.,TNO,"Otto Matic",78,2020-05-28,2020-08-14,27,,,8,.026491,,,,,,,,,
54353265,"       (2020 KW55)","2020 KW55",,,N,N,0,9.39,,,,,,,,,,,,,,,,,,,"JPL 1",2459011.5,59011,2020-06-11.0000000,J2000,.7189654518147777,93.28793588977089,26.21713291391375,2.344816190418573,156.6819467588519,50.34013933457239,12.36965720694583,160.358738865628,.001093870343419359,2447703.343341982207,1989-06-25.8433420,329106.6461082273,901.044890097816,25.2141,9812.571297,20.7623,5.937,18.904,5408.1,243.71,1.0291,29.347,127.62,1215.5,9296.4,.095122,127840.,2.8619E7,TNO,"Otto Matic",23,2020-05-30,2020-06-22,12,,,9,.0045046,,,,,,,,,
54353266,"       (2020 KX55)","2020 KX55",,,N,N,0,8.94,,,,,,,,,,,,,,,,,,,"JPL 2",2460200.5,60200,2023-09-13.0000000,J2000,.4706314825497723,66.9957267695109,35.46542855547652,2.731424665619166,156.5472086323158,137.7598277892521,359.6325523861198,98.52602498354527,.001797353161176761,2460404.938182666161,2024-04-04.4381827,200294.5262934866,548.376526470874,34.4493,13406.634081,30.3102,6.402,.0062361,.38668,.21376,.0028661,.070636,8.489,2.668,.56866,1.5561E-5,1486.1,1734.,TNO,"Otto Matic",422,2020-05-28,2021-07-24,37,,,7,.01862,,,,,,,,,
54353267,"       (2020 KY55)","2020 KY55",,,N,N,0,10.10,,,,,,,,,,,,,,,,,,,"JPL 1",2459030.5,59030,2020-06-30.0000000,J2000,.1809350011482848,47.03975519975277,38.52861703867046,3.443474752138542,249.1512812652486,10.38785338417382,18.77948854078896,55.55089336083508,.003054966797006746,2452883.301097809283,2003-08-31.8010978,117840.8879444214,322.63076781498,37.5133,14599.050961,33.2204,6.014,.16611,5.9698,3.0058,.10812,1.379,44.071,25.431,7.0499,.00058156,9375.5,22433.,TNO,"Otto Matic",79,2020-05-28,2020-08-15,21,,,8,.022591,,,,,,,,,
54353268,"       (2020 KZ55)","2020 KZ55",,,N,N,0,8.86,,,,,,,,,,,,,,,,,,,"JPL 1",2459028.5,59028,2020-06-28.0000000,J2000,.09611833554388585,40.85818035042372,36.93096006178909,17.11714840128217,278.3526122586629,345.2891063722008,18.88308130142464,44.78540063905835,.003773857890785898,2454024.845424789623,2006-10-16.3454248,95393.09916225563,261.172071628352,35.9179,13978.169143,31.6674,5.459,.12324,3.3932,2.0856,.82886,.40603,68.081,52.547,3.7194,.00047012,14431.,11884.,TNO,"Otto Matic",76,2020-05-30,2020-08-14,21,,,8,.014499,,,,,,,,,
54353242,"       (2020 KA56)","2020 KA56",,,N,N,0,9.28,,,,,,,,,,,,,,,,,,,"JPL 1",2459027.5,59027,2020-06-27.0000000,J2000,.192232128919899,39.93079026135915,32.25480943996411,4.564875352759239,130.6316336957062,67.06983254210031,67.54446875623732,47.60677108275419,.003906089733033491,2441735.406532453901,1973-02-21.9065325,92163.78132727176,252.330681251942,31.2557,12163.780769,26.8008,5.550,.19648,6.0533,3.1338,.2296,1.247,23.733,44.835,7.2169,.00088821,7546.6,20957.,TNO,"Otto Matic",79,2020-05-28,2020-08-15,24,,,8,.030994,,,,,,,,,
54353243,"       (2020 KB56)","2020 KB56",,,N,N,0,9.57,,,,,,,,,,,,,,,,,,,"JPL 1",2459020.5,59020,2020-06-20.0000000,J2000,.7054139166863013,145.5268310162567,42.87017916613354,7.795614532156644,119.9685947242704,180.7989620923133,358.2629618198395,248.1834828663798,.0005614220497616576,2462114.497075636705,2028-12-08.9970756,641228.8226884428,1755.58883692934,41.8541,16288.360097,37.7445,7.463,.062505,35.174,1.9044,.47811,.82172,33.334,4.5066,59.986,.00020354,7111.7,232480.,TNO,"Otto Matic",79,2020-05-28,2020-08-15,21,,,8,.026338,,,,,,,,,
54353244,"       (2020 KC56)","2020 KC56",,,N,N,0,9.66,,,,,,,,,,,,,,,,,,,"JPL 1",2459018.5,59018,2020-06-18.0000000,J2000,.2062775990062512,48.04089710400783,38.13113619528673,9.731237128457908,275.332378489994,15.84780197133924,357.4989704749693,57.95065801272894,.002959970691229908,2459863.450773479262,2022-10-10.9507735,121622.8258835952,332.985149578632,37.1155,14444.239135,32.9657,5.969,.39974,29.163,4.2471,3.2451,4.0908,893.08,580.17,35.179,.0026953,195260.,110750.,TNO,"Otto Matic",77,2020-05-28,2020-08-13,12,,,9,.013064,,,,,,,,,
54353245,"       (2020 KD56)","2020 KD56",,,N,N,0,10.16,,,,,,,,,,,,,,,,,,,"JPL 1",2459012.5,59012,2020-06-12.0000000,J2000,.7755531888107675,139.7922889967592,31.37593349416624,16.891660310,113.4292783554033,121.7608609497508,4.675340217761987,248.2086444993522,.0005963198272514371,2451172.176730335114,1998-12-24.6767303,603702.8848417054,1652.84841845778,30.397,11829.60049,26.1618,6.299,10.964,6086.1,166.71,12.35,4.7767,504.84,294.49,10806.,.038943,18329.,3.9425E7,TNO,"Otto Matic",26,2020-05-30,2020-06-25,12,,,9,.010281,,,,,,,,,
54353246,"       (2020 KE56)","2020 KE56",,,N,N,0,9.28,,,,,,,,,,,,,,,,,,,"JPL 1",2459028.5,59028,2020-06-28.0000000,J2000,.1494524456480887,39.2203317434404,33.35875724525386,6.502972591033103,128.7401976914666,62.72905346200134,78.01156243161415,45.08190624162693,.004012704506460806,2439587.356924049927,1967-04-06.8569241,89715.05363038031,245.626430199535,32.3641,12595.136797,27.9154,5.527,.2329,6.5059,3.9518,.43574,1.551,48.078,75.148,7.4782,.00099844,13891.,22323.,TNO,"Otto Matic",75,2020-05-30,2020-08-13,15,,,8,.0076734,,,,,,,,,
54353247,"       (2020 KF56)","2020 KF56",,,N,N,0,10.07,,,,,,,,,,,,,,,,,,,"JPL 1",2459019.5,59019,2020-06-19.0000000,J2000,.04345273615581101,43.16368672492512,41.28810643415487,10.11671545446657,274.8724779958156,332.2847548943864,36.33081646812786,45.03926701569537,.00347557189075567,2448566.309097875201,1991-11-05.8090979,103580.0758308376,283.586792144661,40.2778,15674.911426,35.9616,5.786,.24924,5.5465,5.7724,.80253,.94892,168.23,142.54,5.7875,.00066991,42463.,19965.,TNO,"Otto Matic",78,2020-05-28,2020-08-14,15,,,8,.024346,,,,,,,,,
54353248,"       (2020 KG56)","2020 KG56",,,N,N,0,10.97,,,,,,,,,,,,,,,,,,,"JPL 1",2459029.5,59029,2020-06-29.0000000,J2000,.3394207470453872,48.22299534964458,31.85511024330199,2.287692670091975,202.1673501112708,32.81633595195621,25.54288414039563,64.59088045598718,.002943220498672903,2450350.950719742910,1996-09-24.4507197,122314.9948032517,334.880204800142,30.844,12003.55948,26.459,5.830,.15273,8.0024,2.1628,.0023371,.56339,7.7356,6.8799,10.719,.00073262,721.15,30446.,TNO,"Otto Matic",76,2020-05-30,2020-08-14,27,,,8,.016931,,,,,,,,,
54353250,"       (2020 KH56)","2020 KH56",,,N,N,0,10.13,,,,,,,,,,,,,,,,,,,"JPL 1",2459027.5,59027,2020-06-27.0000000,J2000,.4251504231013131,56.72253575251892,32.60692567795614,3.055470187979172,246.9359275822753,356.6313004841554,16.77743340220563,80.8381458270817,.002307122303344524,2451755.482657059752,2000-07-29.9826571,156038.5418138108,427.210244527887,31.5938,12295.359146,27.2405,6.060,.16712,12.494,2.3468,.071666,1.1207,9.7105,4.1258,17.806,.00076229,960.35,51556.,TNO,"Otto Matic",79,2020-05-28,2020-08-15,24,,,8,.021905,,,,,,,,,
54353252,"       (2020 KJ56)","2020 KJ56",,,N,N,0,6.54,,,,,,,,,,,,,,,,,,,"JPL 2",2460200.5,60200,2023-09-13.0000000,J2000,.02927413212938974,44.06114268304543,42.77129097037007,2.726124917842944,154.8708856039118,147.4318330818807,349.4701315622818,45.3509943957208,.003369926586739758,2463325.158109512504,2032-04-02.6581095,106827.2529783157,292.477078653842,41.7557,16250.065769,37.6275,5.929,.00084544,.018817,.026057,.0021431,.050216,4.4779,4.2057,.019368,2.1587E-6,1249.,68.432,TNO,"Otto Matic",1082,2018-06-16,2021-06-02,32,,,5,.034885,,,,,,,,,
54375104,"       (2020 KJ60)","2020 KJ60",,,N,N,0,9.67,,,,,,,,,,,,,,,,,,,"JPL 1",2459023.5,59023,2020-06-23.0000000,J2000,.3830765046731251,60.52573262035513,37.33974652536934,2.500158089012674,156.5743963469507,70.168401411167,27.43313015296641,83.71171871534092,.002093119344505831,2445917.161737456661,1984-08-04.6617375,171992.1040073294,470.888717336973,36.331,14138.93527,31.9225,6.381,12.909,805.02,284.93,1.5991,43.026,758.26,517.9,1113.4,.041759,17539.,3431300.,TNO,"Otto Matic",77,2020-05-28,2020-08-13,6,,,9,.11135,,,,,,,,,
54375105,"       (2020 KK60)","2020 KK60",,,N,N,0,8.77,,,,,,,,,,,,,,,,,,,"JPL 1",2459031.5,59031,2020-07-01.0000000,J2000,.3977239163592846,58.53017721781694,35.25132590954381,4.233748436030863,242.2323658250461,15.48764855972614,11.39523295970666,81.80902852609006,.002201072335247766,2453854.372116820304,2006-04-28.8721168,163556.6420217063,447.793681099812,34.2364,13323.779788,29.9377,6.227,.29852,21.932,4.363,.16952,2.1721,35.675,7.2993,30.655,.0012372,5787.1,91932.,TNO,"Otto Matic",75,2020-05-29,2020-08-12,6,,,8,.15876,,,,,,,,,
54352487,"       (2020 LA21)","2020 LA21",,,N,N,0,10.05,,,,,,,,,,,,,,,,,,,"JPL 1",2459017.5,59017,2020-06-17.0000000,J2000,.7148983183530417,96.59920422085354,27.54059556912329,3.45903430382723,152.1408726902729,53.82348890868176,12.93757405025497,165.6578128725838,.001038110899291634,2446554.887326264401,1986-05-04.3873263,346783.7590816646,949.442187766364,26.5381,10327.832377,22.0866,6.068,17.927,5250.6,234.82,1.9828,32.747,69.622,1200.5,9004.2,.084638,140350.,2.8274E7,TNO,"Otto Matic",24,2020-06-01,2020-06-25,12,,,9,.015127,,,,,,,,,
54352833,"       (2020 LB21)","2020 LB21",,,N,N,0,9.87,,,,,,,,,,,,,,,,,,,"JPL 1",2459033.5,59033,2020-07-03.0000000,J2000,.6431542042238501,46.40284977445081,16.55866185404504,6.854551957826784,127.4685429117083,287.7147937535748,308.8472374726962,76.24703769485659,.003118078856480012,2475438.717725971805,2065-06-02.2177260,115455.7073666837,316.100499292769,15.5782,6062.568094,11.573,4.653,.30137,19.327,7.4146,1.1132,3.5208,7.974,49.858,31.758,.0019481,5778.8,72133.,TNO,"Otto Matic",73,2020-06-01,2020-08-13,9,,,9,.0056067,,,,,,,,,
54017576,"       (2020 ML1)","2020 ML1",,,N,N,0,17.6,,,,,,,,,,,,,,,,,.7067,,4,2460200.5,60200,2023-09-13.0000000,J2000,.9539882310216141,55.15124636619316,2.537606406671324,82.50153416192482,100.2273266910816,124.6602289808761,3.008158723884233,107.764886325715,.002406418050707736,2458950.443417770024,2020-04-10.9434178,149599.9416618915,409.582318033926,1.84472,717.9096824,1.81287,0.349,.00029701,.35959,.0001679,.0038316,.0020668,.007648,.029473,.70264,2.3535E-5,.023668,1463.1,TNO,"Otto Matic",31,2020-06-16,2020-07-17,26,,,5,.51534,,,,,,,,,
54352497,"       (2020 MY52)","2020 MY52",,,N,N,0,9.95,,,,,,,,,,,,,,,,,,,"JPL 1",2459035.5,59035,2020-07-05.0000000,J2000,.1470690453207402,43.17494231870683,36.8252447701166,22.01740951132803,112.0857641910062,230.9028114063998,317.350587133145,49.52463986729707,.003474212870677563,2471311.492995943634,2054-02-12.9929959,103620.5936137098,283.697723788391,35.8609,13955.986453,32.0245,5.403,.85757,43.905,18.091,14.96,3.3376,320.58,301.99,50.362,.0052994,69949.,158060.,TNO,"Otto Matic",54,2020-06-20,2020-08-13,12,,,9,.0070951,,,,,,,,,
54352498,"       (2020 MZ52)","2020 MZ52",,,N,N,0,9.55,,,,,,,,,,,,,,,,,,,"JPL 1",2459040.5,59040,2020-07-10.0000000,J2000,.2383766869053144,40.51654358606932,30.85834416116735,14.19890562336968,115.6496133581218,24.3636042054873,130.4091239215359,50.17474301097128,.003821690300991817,2424917.085057744815,1927-02-05.5850577,94199.15577841867,257.903232795123,29.8781,11627.660177,25.5261,5.383,2.195,58.19,127.18,24.386,14.046,337.08,498.29,72.061,.008233,119920.,202930.,TNO,"Otto Matic",52,2020-06-22,2020-08-13,9,,,9,.010762,,,,,,,,,
54352490,"       (2020 MA53)","2020 MA53",,,N,N,0,9.72,,,,,,,,,,,,,,,,,,,"JPL 1",2459043.5,59043,2020-07-13.0000000,J2000,.2968786541213683,40.69297270839908,28.61209773853199,2.110988472503919,170.9092411314612,99.23957698018165,9.073367747999349,52.77384767826618,.003796863184856401,2456653.799000451735,2013-12-27.2990005,94815.10986117224,259.589623165427,27.5966,10739.768822,23.3527,5.465,.16447,9.001,2.1511,.06189,3.2633,68.293,37.062,11.673,.0012598,9458.8,31459.,TNO,"Otto Matic",56,2020-06-20,2020-08-15,15,,,9,.019811,,,,,,,,,
54352491,"       (2020 MB53)","2020 MB53",,,N,N,0,10.05,,,,,,,,,,,,,,,,,,,"JPL 1",2459035.5,59035,2020-07-05.0000000,J2000,.266492693198271,49.60713641245508,36.38719702804591,16.36710949750536,114.7063340577854,173.7215199260772,359.1196955325688,62.82707579686424,.002820900949016497,2459347.565004529198,2021-05-13.0650045,127618.8021155133,349.401237824814,35.3711,13765.370987,31.2124,5.816,.8003,49.387,3.4947,7.6472,3.7151,130.24,72.75,62.548,.0042125,25930.,190580.,TNO,"Otto Matic",54,2020-06-20,2020-08-13,12,,,9,.015569,,,,,,,,,
